schemaVersion,recordType,source.name,source.url,collectedAt,content.entityName,content.data.employeeCount,content.data.website,content.data.batch,content.data.status,content.data.oneLiner,content.data.tags,content.data.location,content.entityNameRaw
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/revery-ai,2026-08-27T12:14:31Z,Revery AI,5,https://revery.ai,Summer 2021,Inactive,Tiktok for fashion - where designers show their work + build traction,Artificial Intelligence; Generative AI; Social; E-commerce; Creator Economy,"Emeryville, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tenyks,2026-08-27T12:14:31Z,Tenyks,11,http://tenyks.ai/,Summer 2021,Active,The World's Most Versatile Video Answering Engine ,Artificial Intelligence; Computer Vision; Video; AI; AI Assistant,"Sofia City Province, Bulgaria; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/adni,2026-08-27T12:14:31Z,Adni,5,https://www.adni.co/,Summer 2021,Active,AI healthcare recruiting platform,Artificial Intelligence; Marketplace; SaaS; Recruiting; Healthcare,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/telmai,2026-08-27T12:14:31Z,Telmai,12,https://www.telm.ai/,Summer 2021,Active,Automated data observability and quality for Data Lake,Analytics; AI; ML,"San Francisco, CA, USA; Foster City, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hudson-labs,2026-08-27T12:14:31Z,Hudson Labs (formerly Bedrock AI),5,https://www.hudson-labs.com/,Summer 2021,Active,AI-powered equity research software,Artificial Intelligence; Fintech; SaaS,"Toronto, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/waterplan,2026-08-27T12:14:31Z,Waterplan,20,http://waterplan.com,Summer 2021,Active,Water risk mitigation for industrial sites,Machine Learning; SaaS; B2B; Climate; ClimateTech,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ferveret-inc,2026-08-27T12:14:31Z,Ferveret,16,http://www.ferveret.com,Summer 2021,Active,Nuclear-inspired cooling that turns wasted power into more AI compute,Hardware; Climate; Energy,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/resident-boost,2026-08-27T12:14:31Z,Zuma,50,https://www.getzuma.com/,Summer 2021,Active,We help businesses convert leads into sales in minutes using text,B2B; Proptech; AI,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/vibe-kanban,2026-08-27T12:14:31Z,Vibe Kanban,10,https://vibekanban.com,Summer 2021,Active,Plan and review AI generated code,Artificial Intelligence; Machine Learning; Open Source,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/caire-health,2026-08-27T12:14:31Z,Caire Health,3,http://cairehealth.com,Summer 2021,Active,Semi-Autonomous Diagnostics for Emergent Care,Artificial Intelligence; Medical Devices,"FL, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/baubap,2026-08-27T12:14:31Z,Baubap,150,https://www.baubap.com,Summer 2021,Active,Smart micro financing for everyone,Machine Learning; Lending,"Mexico City, CDMX, Mexico; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shape,2026-08-27T12:14:31Z,Shape,4,https://shape.xyz,Summer 2021,Active,Get data insights without writing SQL,Analytics; Enterprise; AI,"London, England, United Kingdom; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/idemeum,2026-08-27T12:14:31Z,idemeum,10,https://www.idemeum.com,Summer 2021,Active,AI-powered Application Control,B2B; Security,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/byte-kitchen,2026-08-27T12:14:31Z,Byte Kitchen,5,https://www.bytekitchen.io/,Summer 2021,Acquired,Increasing restaurant profitability through our AI Operating System,Ghost Kitchens; B2B; E-commerce,"San Francisco, CA, USA; San Mateo, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/strideq,2026-08-27T12:14:31Z,StrideQ,2,https://strideq.com,Summer 2021,Active,Automated phone ordering system for restaurants,Food Service Robots & Machines; SaaS; E-commerce,"San Francisco, CA, USA; Mountain View, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/contraforce,2026-08-27T12:14:31Z,ContraForce,15,https://www.contraforce.com,Summer 2021,Active,Security Delivery Platform to orchestrate AI agents for Service…,SaaS; Security; AI,"McKinney, TX, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/output,2026-08-27T12:14:31Z,Output Biosciences,8,https://www.outputbio.com/,Summer 2021,Active,The foundation for the next era of biology,AI-powered Drug Discovery; Generative AI; Biotech; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/cellchorus,2026-08-27T12:14:31Z,CellChorus,4,https://cellchorus.com,Summer 2021,Active,The dynamic single-cell analysis company,AI-powered Drug Discovery; Machine Learning,"Houston, TX, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hirebolt,2026-08-27T12:14:31Z,Hirebolt,3,https://hirebolt.com/,Summer 2021,Active,AI engineering capacity. Made simple. ⚡️,Recruiting; HR Tech,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/opkit,2026-08-27T12:14:31Z,Opkit,,https://opkit.co/,Summer 2021,Inactive,AI phone calls for the US healthcare industry,SaaS; Health Tech; Digital Health; Healthcare; Conversational AI,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/squire-ai,2026-08-27T12:14:31Z,Squire.ai,8,https://squire.ai,Summer 2021,Inactive,Never code alone.,Artificial Intelligence; Developer Tools; SaaS; Compliance; Security,"San Francisco, CA, USA; Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sfa-therapeutics-inc,2026-08-27T12:14:31Z,SFA Therapeutics,4,https://sfatherapeutics.com/,Summer 2021,Active,Regulating the immune system to block cancer & autoimmune diseases,AI-powered Drug Discovery; Anti-Aging; Biotech; Health & Wellness; Biotechnology,"Philadelphia, PA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/spoken,2026-08-27T12:14:31Z,Spoken,7,http://www.spoken.io,Summer 2021,Inactive,Never overpay online,Artificial Intelligence; Machine Learning; Marketplace; Consumer; E-commerce,"New York City, NY, USA; New York, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bytebot,2026-08-27T12:14:31Z,Bytebot,3,https://www.bytebot.ai/,Summer 2021,Acquired,Bytebot is the open source container for AI desktop agents.,Generative AI; Robotic Process Automation; SaaS; AI; AI Assistant,"Boston, MA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/blackoaktv,2026-08-27T12:14:31Z,BlackOakTV,2,https://blackoak.tv,Summer 2021,Inactive,A video subscription platform serving black viewers and creators.,Entertainment; Community; Subscriptions,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/adravision,2026-08-27T12:14:31Z,Adravision,8,https://www.adra.ai,Summer 2021,Active,Automation for dental clinics and insurance companies.,Artificial Intelligence; Healthcare; Health Insurance; Diagnostics,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/medium-biosciences,2026-08-27T12:14:31Z,Medium Biosciences,6,http://medium.bio,Summer 2021,Active,AI-designed Affinity Reagents,Artificial Intelligence; Machine Learning; Biotech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/firstignite,2026-08-27T12:14:31Z,FirstIgnite,9,https://firstignite.com,Summer 2021,Acquired,AI-Powered Business Development for Scientific Organizations,,Remote,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/verano-health,2026-08-27T12:14:31Z,Verano Health,3,https://www.veranohealth.org/,Summer 2021,Acquired,Nonprofit telehealth coaches for underserved Americans on Medicaid,Mental Health Tech; Consumer Health Services; Healthcare IT,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/stepful,2026-08-27T12:14:31Z,Stepful,100,https://www.stepful.com,Summer 2021,Active,Online Training for Healthcare Jobs,eLearning; Healthcare,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/satsuma,2026-08-27T12:14:31Z,Satsuma,5,https://www.satsuma.xyz/,Summer 2021,Acquired,Reliable blockchain indexing & querying for web3 engineering teams.,Developer Tools; SaaS; Crypto / Web3; Data Engineering,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/payflow,2026-08-27T12:14:31Z,Payflow,50,https://www.payflow.es/,Summer 2021,Active,A mobile app. It allows employees to get paid their salary on-demand.,Fintech; SaaS; HR Tech; Lending,"Madrid, Community of Madrid, Spain",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/nash,2026-08-27T12:14:31Z,Nash,40,https://www.usenash.com/,Summer 2021,Active,Nash is the digital logistics infrastructure for commerce,Marketplace; SaaS; B2B; Delivery; Logistics,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lightly,2026-08-27T12:14:31Z,Lightly,5,https://lightly.ai/,Summer 2021,Active,Help ML teams label the right data,Machine Learning; Data Labeling,"Zürich, ZH, Switzerland",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pide-directo,2026-08-27T12:14:31Z,Pide Directo,150,http://pidedirecto.mx,Summer 2021,Active,One-stop-shop for restaurants to operate and grow their business. ,Autonomous Delivery; SaaS; E-commerce; Enterprise Software,"Monterrey, N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/safer-management,2026-08-27T12:14:31Z,Safer Management,5,https://www.safermgmt.com/,Summer 2021,Active,Student Attendance tracking for Public Schools,Artificial Intelligence; Education; Machine Learning,"Dallas, TX, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/exa,2026-08-27T12:14:31Z,Exa,75,https://exa.ai,Summer 2021,Active,Web search rebuilt for LLMs,Developer Tools; Search; AI; APIs,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sully-ai,2026-08-27T12:14:31Z,Sully.ai,49,https://www.sully.ai,Summer 2021,Active,Autonomous team of AI agents that runs the entire hospital operations,Artificial Intelligence; SaaS; Health Tech; B2B; Healthcare,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mecho-autotech,2026-08-27T12:14:31Z,Mecho Autotech,35,https://mechoautotech.com/,Summer 2021,Active,On-demand  auto maintenance & repairs,Auto Commerce; Marketplace; E-commerce,"Atlanta, GA, USA; LA, Nigeria",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/andi,2026-08-27T12:14:31Z,Andi,2,https://AndiAI.com,Winter 2022,Active,AI Search for the Next Generation,Artificial Intelligence; Generative AI; Consumer; API; Search,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/emerge-career,2026-08-27T12:14:31Z,Emerge Career,8,https://www.emergecareer.com/,Summer 2022,Active,All-in-one re-entry & workforce development training platform,Education; GovTech,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/attack-capital,2026-08-27T12:14:31Z,Attack Capital,5,https://attack.capital/,Winter 2022,Active,Access the start-up asset class with vetted private companies,AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/uberduck,2026-08-27T12:14:31Z,Uberduck,2,https://www.uberduck.ai,Winter 2022,Inactive,"Fast, professional content creation with AI audio, image, and video.",,"Seattle, WA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/keylika,2026-08-27T12:14:31Z,Keylika,1,https://www.keylika.com,Summer 2022,Active,Redefining the Standard of Care for Iron Deficiency Anemia,AI-powered Drug Discovery; Medical Devices; Drug Delivery; Nanotechnology; Therapeutics,"San Francisco, CA, USA; Walnut Creek, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/compra-rapida,2026-08-27T12:14:31Z,Compra Rápida,21,https://www.comprarapida.co/,Winter 2022,Active,One-click checkout and AI sales assistant for LatAm.,Fintech; B2B; E-commerce,"São Paulo, SP, Brazil; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/silkchart,2026-08-27T12:14:31Z,SilkChart,8,https://www.silkchart.com,Summer 2022,Active,AI Sales Assistant to increase playbook adoption and win more deals,SaaS; B2B; Sales; Sales Enablement; AI,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tigereye,2026-08-27T12:14:31Z,TigerEye,30,http://tigereye.com/,Summer 2022,Acquired,AI for Construction,Artificial Intelligence; SaaS; Construction,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/redbird,2026-08-27T12:14:31Z,Redbird,,https://www.redbird.io,Winter 2022,Active,AI-powered Analytics Platform,Analytics,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/agave,2026-08-27T12:14:31Z,Agave,40,https://www.useagave.com,Winter 2022,Active,AI Financial Operations for Construction,SaaS; Construction; B2B; Proptech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/strac,2026-08-27T12:14:31Z,Strac,8,https://www.strac.io/,Winter 2022,Active,"Data Discovery, DLP, DSPM for SaaS, Cloud, Gen AI & Endpoints",Generative AI; SaaS; Security; Enterprise; AI,"Seattle, WA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pelm,2026-08-27T12:14:31Z,Pelm,5,https://www.pelm.com,Winter 2022,Inactive,Plaid for utilities,Climate; API; Energy,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/moots,2026-08-27T12:14:31Z,Moots,2,https://www.moots.ai/,Winter 2022,Active,The guest intelligence platform for high-value client events,Artificial Intelligence; Collaboration,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/capuchin,2026-08-27T12:14:31Z,Capuchin,5,https://capuchin.ai/,Winter 2022,Active,Search and automation for engineer-to-order companies,Artificial Intelligence; Manufacturing; Defense; Search,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sieve,2026-08-27T12:14:31Z,Sieve,34,https://sievedata.com/,Winter 2022,Active,The multimodal data lab,Developer Tools; Video; Data Labeling; Data Engineering; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/policyfly,2026-08-27T12:14:31Z,PolicyFly,30,https://www.policyfly.com,Winter 2022,Active,Modernizing Specialty Insurance,Marketplace; Insurance; AI,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lumina,2026-08-27T12:14:31Z,Lumina,12,https://www.lumibot.com,Winter 2022,Active,AI+human powered automation on job-community platform with 1.5M…,AIOps; Marketplace; SaaS; Community; Automation,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/trellus,2026-08-27T12:14:31Z,Trellus,3,https://www.trellus.ai,Winter 2022,Active,Real-time sales coach for SDRs ,AI-Enhanced Learning; Artificial Intelligence; SaaS; B2B; Sales,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/wereno,2026-08-27T12:14:31Z,WeReno,12,https://WeReno.com,Winter 2022,Active,AI owner's representative for commercial construction and renovations.,Artificial Intelligence; Real Estate; Construction; Proptech,"Toronto, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rosebud-biosciences,2026-08-27T12:14:31Z,Rosebud Biosciences,3,https://rosebudbiosciences.com/,Winter 2022,Active,Growing micro-organs to find new drugs,AI-powered Drug Discovery; Pediatrics; Biotech,"San Francisco, CA, USA; San Carlos, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/vantedgeai,2026-08-27T12:14:31Z,VantedgeAI,11,https://www.vantedgeai.com/,Winter 2022,Active,Scaling investing workflows with AI,Artificial Intelligence; Fintech; SaaS; Workflow Automation; Analytics,"Norwalk, CT, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/starling,2026-08-27T12:14:31Z,Starling,5,https://starlingmedical.com/,Winter 2022,Active,AI enabling digital urine diagnostics in the home,Machine Learning; Medical Devices; Digital Health,"Houston, TX, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/momento,2026-08-27T12:14:31Z,Momento,18,https://www.tumomento.com/,Winter 2022,Active,Building a full-stack auto insurer for the underserved in LatAm,Fintech; Machine Learning; Consumer; Insurance,"Mexico City, CDMX, Mexico",
